claim_id,edge_key,relation_type,source_id,target_id,label,confidence,claim_type,confidence_grade,evidence_refs,primary_source_id,claim_excerpt,citation_locator,access_date,review_status,canonical_decision,reviewer,last_reviewed,notes
CLM-0388,sibling|P143|P144|siblings (shared parent),sibling,P143,P144,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P143 Ahmed Nasir and P144 Mohamed Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p143-p144-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p143-p144-siblings-shared-parent.md.
CLM-0389,sibling|P143|P145|siblings (shared parent),sibling,P143,P145,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P143 Ahmed Nasir and P145 Ibrahim Nasir (son of President Ibrahim Nasir) from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p143-p145-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p143-p145-siblings-shared-parent.md.
CLM-0390,sibling|P143|P146|siblings (shared parent),sibling,P143,P146,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P143 Ahmed Nasir and P146 Ismail Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p143-p146-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p143-p146-siblings-shared-parent.md.
CLM-0391,sibling|P143|P147|siblings (shared parent),sibling,P143,P147,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P143 Ahmed Nasir and P147 Aishath Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p143-p147-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p143-p147-siblings-shared-parent.md.
CLM-0392,sibling|P144|P145|siblings (shared parent),sibling,P144,P145,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P144 Mohamed Nasir and P145 Ibrahim Nasir (son of President Ibrahim Nasir) from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p144-p145-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p144-p145-siblings-shared-parent.md.
CLM-0393,sibling|P144|P146|siblings (shared parent),sibling,P144,P146,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P144 Mohamed Nasir and P146 Ismail Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p144-p146-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p144-p146-siblings-shared-parent.md.
CLM-0394,sibling|P144|P147|siblings (shared parent),sibling,P144,P147,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P144 Mohamed Nasir and P147 Aishath Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p144-p147-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p144-p147-siblings-shared-parent.md.
CLM-0395,sibling|P145|P146|siblings (shared parent),sibling,P145,P146,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P145 Ibrahim Nasir (son of President Ibrahim Nasir) and P146 Ismail Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p145-p146-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p145-p146-siblings-shared-parent.md.
CLM-0396,sibling|P145|P147|siblings (shared parent),sibling,P145,P147,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P145 Ibrahim Nasir (son of President Ibrahim Nasir) and P147 Aishath Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p145-p147-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p145-p147-siblings-shared-parent.md.
CLM-0397,sibling|P146|P147|siblings (shared parent),sibling,P146,P147,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P146 Ismail Nasir and P147 Aishath Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p146-p147-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p146-p147-siblings-shared-parent.md.
CLM-0398,sibling|P149|P198|siblings,sibling,P149,P198,siblings,c,direct,B,SRC-WIKI-ILYAS-IBRAHIM|SRC-WIKI-ABBAS-IBRAHIM|SRC-EDITION-NASREENA-SISTER,SRC-WIKI-ILYAS-IBRAHIM,Ilyas Ibrahim family/genealogy content links P149 Nasreena Ibrahim and P198 Ilyas Ibrahim as siblings (siblings).,"SRC-WIKI-ILYAS-IBRAHIM raw page (https://en.wikipedia.org/w/index.php?title=Ilyas_Ibrahim&action=raw), infobox/biographical family fields linking P149 Nasreena Ibrahim and P198 Ilyas Ibrahim (sibling (siblings)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0399,sibling|P149|P199|siblings,sibling,P149,P199,siblings,c,direct,B,SRC-WIKI-ABBAS-IBRAHIM|SRC-EDITION-NASREENA-SISTER,SRC-WIKI-ABBAS-IBRAHIM,Abbas Ibrahim family/genealogy content links P149 Nasreena Ibrahim and P199 Abbas Ibrahim as siblings (siblings).,"SRC-WIKI-ABBAS-IBRAHIM raw page (https://en.wikipedia.org/w/index.php?title=Abbas_Ibrahim&action=raw), infobox/biographical family fields linking P149 Nasreena Ibrahim and P199 Abbas Ibrahim (sibling (siblings)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0400,sibling|P150|P151|siblings (shared parent),sibling,P150,P151,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P150 Dunya Maumoon and P151 Yumna Maumoon from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p150-p151-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p150-p151-siblings-shared-parent.md.
CLM-0401,sibling|P150|P152|siblings (shared parent),sibling,P150,P152,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P150 Dunya Maumoon and P152 Faris Maumoon from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p150-p152-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p150-p152-siblings-shared-parent.md.
CLM-0402,sibling|P150|P153|siblings (shared parent),sibling,P150,P153,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P150 Dunya Maumoon and P153 Ghassan Maumoon from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p150-p153-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p150-p153-siblings-shared-parent.md.
CLM-0403,sibling|P151|P152|siblings (shared parent),sibling,P151,P152,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P151 Yumna Maumoon and P152 Faris Maumoon from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p151-p152-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p151-p152-siblings-shared-parent.md.
CLM-0404,sibling|P151|P153|siblings (shared parent),sibling,P151,P153,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P151 Yumna Maumoon and P153 Ghassan Maumoon from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p151-p153-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p151-p153-siblings-shared-parent.md.
CLM-0405,sibling|P152|P153|siblings (shared parent),sibling,P152,P153,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P152 Faris Maumoon and P153 Ghassan Maumoon from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p152-p153-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p152-p153-siblings-shared-parent.md.
CLM-0406,sibling|P155|P87|siblings (shared parent),sibling,P155,P87,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P155 Maandhoogey Bodu Dhorhy Manippulu and P87 Ibrahim Nooredine (Keerithi Maha Radun) from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p155-p87-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p155-p87-siblings-shared-parent.md.
CLM-0407,sibling|P16|P17|brothers,sibling,P16,P17,brothers,i,inferred,C,SRC-MRF-KINGS,SRC-MRF-KINGS,P16 to P17 sibling edge is inferred from shared parent P15.,Inference synthesis from SRC-MRF-KINGS parent edges P15->P16 and P15->P17,2026-02-08,in_progress,pending,phase1-batch-b,2026-02-08,Pair-specific inference dossier created in batch B.
CLM-0408,sibling|P16|P18|half-brothers,sibling,P16,P18,half-brothers,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list marks P16 and P18 as half-brothers (maternal).,"SRC-MRF-KINGS entries #16-#18 kin annotation. URL anchor: https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml. Node pair: P16 Salis <-> P18 Omar Veeru (sibling (half-brothers)), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Direct sibling edge retained with maternal qualifier. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0409,sibling|P164|P165|siblings (shared parent),sibling,P164,P165,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P164 Widhadh Waheed and P165 Fidha Waheed from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p164-p165-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p164-p165-siblings-shared-parent.md.
CLM-0410,sibling|P164|P166|siblings (shared parent),sibling,P164,P166,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P164 Widhadh Waheed and P166 Jeffrey Salim Waheed from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p164-p166-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p164-p166-siblings-shared-parent.md.
CLM-0411,sibling|P165|P166|siblings (shared parent),sibling,P165,P166,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P165 Fidha Waheed and P166 Jeffrey Salim Waheed from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p165-p166-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p165-p166-siblings-shared-parent.md.
CLM-0412,sibling|P169|P170|siblings (shared parent),sibling,P169,P170,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P169 Sarah Ibrahim Solih and P170 Yaman Ibrahim Solih from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p169-p170-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p169-p170-siblings-shared-parent.md.
CLM-0413,sibling|P172|P176|siblings,sibling,P172,P176,siblings,c,direct,B,SRC-WIKI-FATHIMATH-SAUDHA|SRC-SUN-SAUDHA-SISTER|SRC-WIKI-MUIZZU,SRC-WIKI-FATHIMATH-SAUDHA,Fathimath Saudha family/genealogy content links P172 Mohamed Muizzu and P176 Fathimath Saudha as siblings (siblings).,"SRC-WIKI-FATHIMATH-SAUDHA raw page (https://en.wikipedia.org/w/index.php?title=Fathimath_Saudha&action=raw), infobox/biographical family fields linking P172 Mohamed Muizzu and P176 Fathimath Saudha (sibling (siblings)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0414,sibling|P177|P178|siblings (shared parent),sibling,P177,P178,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P177 Yasmin Muizzu and P178 Umair Muizzu from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p177-p178-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p177-p178-siblings-shared-parent.md.
CLM-0415,sibling|P177|P179|siblings (shared parent),sibling,P177,P179,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P177 Yasmin Muizzu and P179 Zaid Muizzu from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p177-p179-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p177-p179-siblings-shared-parent.md.
